family_id,area_id,house_number,house_type,has_toilet,socio_economic_category
54493,493,H-54493,PUCCA,True,HIGH
54494,494,H-54494,SEMI_PUCCA,True,MIDDLE
54495,495,H-54495,PUCCA,True,HIGH
54496,496,H-54496,PUCCA,True,MIDDLE
54497,497,H-54497,PUCCA,True,MIDDLE
54498,498,H-54498,SEMI_PUCCA,True,MIDDLE
54499,499,H-54499,PUCCA,True,MIDDLE
54500,500,H-54500,PUCCA,False,MIDDLE
54501,1,H-54501,KUTCHA,False,MIDDLE
54502,2,H-54502,KUTCHA,False,MIDDLE
54503,3,H-54503,KUTCHA,True,LOW
54504,4,H-54504,PUCCA,True,LOW
54505,5,H-54505,PUCCA,True,LOW
54506,6,H-54506,PUCCA,True,LOW
54507,7,H-54507,SEMI_PUCCA,False,LOW
54508,8,H-54508,PUCCA,True,MIDDLE
54509,9,H-54509,PUCCA,True,MIDDLE
54510,10,H-54510,PUCCA,False,LOW
54511,11,H-54511,KUTCHA,True,MIDDLE
54512,12,H-54512,PUCCA,True,MIDDLE
54513,13,H-54513,SEMI_PUCCA,True,MIDDLE
54514,14,H-54514,PUCCA,True,MIDDLE
54515,15,H-54515,PUCCA,True,LOW
54516,16,H-54516,PUCCA,True,MIDDLE
54517,17,H-54517,PUCCA,True,MIDDLE
54518,18,H-54518,PUCCA,True,MIDDLE
54519,19,H-54519,SEMI_PUCCA,True,MIDDLE
54520,20,H-54520,PUCCA,True,MIDDLE
54521,21,H-54521,KUTCHA,False,LOW
54522,22,H-54522,PUCCA,True,MIDDLE
54523,23,H-54523,PUCCA,True,MIDDLE
54524,24,H-54524,PUCCA,False,MIDDLE
54525,25,H-54525,PUCCA,True,MIDDLE
54526,26,H-54526,SEMI_PUCCA,True,MIDDLE
54527,27,H-54527,KUTCHA,True,MIDDLE
54528,28,H-54528,PUCCA,True,LOW
54529,29,H-54529,PUCCA,True,LOW
54530,30,H-54530,PUCCA,True,HIGH
54531,31,H-54531,PUCCA,True,LOW
54532,32,H-54532,PUCCA,True,LOW
54533,33,H-54533,SEMI_PUCCA,True,MIDDLE
54534,34,H-54534,KUTCHA,True,MIDDLE
54535,35,H-54535,PUCCA,True,MIDDLE
54536,36,H-54536,KUTCHA,True,MIDDLE
54537,37,H-54537,PUCCA,True,MIDDLE
54538,38,H-54538,SEMI_PUCCA,True,MIDDLE
54539,39,H-54539,PUCCA,True,MIDDLE
54540,40,H-54540,PUCCA,True,MIDDLE
54541,41,H-54541,PUCCA,True,MIDDLE
54542,42,H-54542,PUCCA,True,MIDDLE
54543,43,H-54543,PUCCA,True,HIGH
54544,44,H-54544,SEMI_PUCCA,True,LOW
54545,45,H-54545,PUCCA,True,LOW
54546,46,H-54546,SEMI_PUCCA,True,MIDDLE
54547,47,H-54547,SEMI_PUCCA,True,LOW
54548,48,H-54548,PUCCA,True,MIDDLE
54549,49,H-54549,PUCCA,True,MIDDLE
54550,50,H-54550,PUCCA,False,MIDDLE
54551,51,H-54551,SEMI_PUCCA,True,HIGH
54552,52,H-54552,PUCCA,True,LOW
54553,53,H-54553,PUCCA,False,MIDDLE
54554,54,H-54554,SEMI_PUCCA,True,MIDDLE
54555,55,H-54555,KUTCHA,False,LOW
54556,56,H-54556,SEMI_PUCCA,True,LOW
54557,57,H-54557,SEMI_PUCCA,True,MIDDLE
54558,58,H-54558,PUCCA,True,LOW
54559,59,H-54559,PUCCA,True,MIDDLE
54560,60,H-54560,PUCCA,True,HIGH
54561,61,H-54561,PUCCA,True,MIDDLE
54562,62,H-54562,SEMI_PUCCA,True,MIDDLE
54563,63,H-54563,SEMI_PUCCA,True,MIDDLE
54564,64,H-54564,SEMI_PUCCA,False,LOW
54565,65,H-54565,PUCCA,True,MIDDLE
54566,66,H-54566,KUTCHA,True,MIDDLE
54567,67,H-54567,PUCCA,False,HIGH
54568,68,H-54568,KUTCHA,True,LOW
54569,69,H-54569,PUCCA,True,MIDDLE
54570,70,H-54570,PUCCA,True,HIGH
54571,71,H-54571,SEMI_PUCCA,True,MIDDLE
54572,72,H-54572,PUCCA,True,LOW
54573,73,H-54573,PUCCA,False,MIDDLE
54574,74,H-54574,SEMI_PUCCA,False,MIDDLE
54575,75,H-54575,PUCCA,False,MIDDLE
54576,76,H-54576,PUCCA,True,MIDDLE
54577,77,H-54577,SEMI_PUCCA,True,MIDDLE
54578,78,H-54578,PUCCA,True,MIDDLE
54579,79,H-54579,PUCCA,True,MIDDLE
54580,80,H-54580,KUTCHA,True,HIGH
54581,81,H-54581,PUCCA,False,MIDDLE
54582,82,H-54582,PUCCA,False,HIGH
54583,83,H-54583,PUCCA,True,LOW
54584,84,H-54584,PUCCA,True,MIDDLE
54585,85,H-54585,SEMI_PUCCA,True,MIDDLE
54586,86,H-54586,PUCCA,True,LOW
54587,87,H-54587,KUTCHA,True,LOW
54588,88,H-54588,PUCCA,True,LOW
54589,89,H-54589,PUCCA,True,MIDDLE
54590,90,H-54590,PUCCA,True,MIDDLE
54591,91,H-54591,PUCCA,True,LOW
54592,92,H-54592,PUCCA,False,MIDDLE
54593,93,H-54593,SEMI_PUCCA,True,LOW
54594,94,H-54594,SEMI_PUCCA,True,MIDDLE
54595,95,H-54595,PUCCA,True,LOW
54596,96,H-54596,PUCCA,False,MIDDLE
54597,97,H-54597,PUCCA,True,LOW
54598,98,H-54598,SEMI_PUCCA,True,MIDDLE
54599,99,H-54599,PUCCA,True,MIDDLE
54600,100,H-54600,PUCCA,True,MIDDLE
54601,101,H-54601,PUCCA,True,MIDDLE
54602,102,H-54602,PUCCA,True,MIDDLE
54603,103,H-54603,PUCCA,True,MIDDLE
54604,104,H-54604,PUCCA,True,MIDDLE
54605,105,H-54605,PUCCA,True,LOW
54606,106,H-54606,KUTCHA,True,MIDDLE
54607,107,H-54607,PUCCA,True,MIDDLE
54608,108,H-54608,PUCCA,True,MIDDLE
54609,109,H-54609,PUCCA,False,MIDDLE
54610,110,H-54610,PUCCA,True,HIGH
54611,111,H-54611,PUCCA,True,LOW
54612,112,H-54612,PUCCA,True,MIDDLE
54613,113,H-54613,PUCCA,True,LOW
54614,114,H-54614,SEMI_PUCCA,True,MIDDLE
54615,115,H-54615,PUCCA,True,LOW
54616,116,H-54616,SEMI_PUCCA,True,MIDDLE
54617,117,H-54617,SEMI_PUCCA,False,MIDDLE
54618,118,H-54618,PUCCA,True,HIGH
54619,119,H-54619,PUCCA,True,HIGH
54620,120,H-54620,PUCCA,True,LOW
54621,121,H-54621,PUCCA,True,HIGH
54622,122,H-54622,PUCCA,True,HIGH
54623,123,H-54623,PUCCA,True,MIDDLE
54624,124,H-54624,PUCCA,True,MIDDLE
54625,125,H-54625,SEMI_PUCCA,True,MIDDLE
54626,126,H-54626,PUCCA,True,LOW
54627,127,H-54627,SEMI_PUCCA,True,HIGH
54628,128,H-54628,PUCCA,True,MIDDLE
54629,129,H-54629,SEMI_PUCCA,True,MIDDLE
54630,130,H-54630,SEMI_PUCCA,True,MIDDLE
54631,131,H-54631,PUCCA,True,MIDDLE
54632,132,H-54632,KUTCHA,True,MIDDLE
54633,133,H-54633,SEMI_PUCCA,True,MIDDLE
54634,134,H-54634,PUCCA,True,MIDDLE
54635,135,H-54635,PUCCA,True,MIDDLE
54636,136,H-54636,KUTCHA,True,HIGH
54637,137,H-54637,PUCCA,False,MIDDLE
54638,138,H-54638,PUCCA,True,MIDDLE
54639,139,H-54639,SEMI_PUCCA,True,MIDDLE
54640,140,H-54640,PUCCA,True,LOW
54641,141,H-54641,PUCCA,True,MIDDLE
54642,142,H-54642,PUCCA,True,MIDDLE
54643,143,H-54643,PUCCA,True,HIGH
54644,144,H-54644,SEMI_PUCCA,False,MIDDLE
54645,145,H-54645,PUCCA,False,MIDDLE
54646,146,H-54646,PUCCA,True,MIDDLE
54647,147,H-54647,SEMI_PUCCA,True,LOW
54648,148,H-54648,SEMI_PUCCA,True,MIDDLE
54649,149,H-54649,PUCCA,True,HIGH
54650,150,H-54650,PUCCA,True,LOW
54651,151,H-54651,PUCCA,True,MIDDLE
54652,152,H-54652,SEMI_PUCCA,True,HIGH
54653,153,H-54653,PUCCA,True,MIDDLE
54654,154,H-54654,KUTCHA,True,MIDDLE
54655,155,H-54655,PUCCA,False,MIDDLE
54656,156,H-54656,PUCCA,True,MIDDLE
54657,157,H-54657,PUCCA,True,LOW
54658,158,H-54658,SEMI_PUCCA,False,MIDDLE
54659,159,H-54659,SEMI_PUCCA,True,MIDDLE
54660,160,H-54660,KUTCHA,True,HIGH
54661,161,H-54661,PUCCA,True,MIDDLE
54662,162,H-54662,SEMI_PUCCA,True,MIDDLE
54663,163,H-54663,SEMI_PUCCA,True,MIDDLE
54664,164,H-54664,PUCCA,True,LOW
54665,165,H-54665,SEMI_PUCCA,True,HIGH
54666,166,H-54666,PUCCA,True,LOW
54667,167,H-54667,SEMI_PUCCA,True,LOW
54668,168,H-54668,PUCCA,True,MIDDLE
54669,169,H-54669,PUCCA,True,MIDDLE
54670,170,H-54670,PUCCA,False,MIDDLE
54671,171,H-54671,PUCCA,True,MIDDLE
54672,172,H-54672,PUCCA,True,LOW
54673,173,H-54673,SEMI_PUCCA,True,MIDDLE
54674,174,H-54674,KUTCHA,True,MIDDLE
54675,175,H-54675,PUCCA,True,MIDDLE
54676,176,H-54676,SEMI_PUCCA,True,MIDDLE
54677,177,H-54677,KUTCHA,True,MIDDLE
54678,178,H-54678,SEMI_PUCCA,True,LOW
54679,179,H-54679,SEMI_PUCCA,False,HIGH
54680,180,H-54680,KUTCHA,True,MIDDLE
54681,181,H-54681,KUTCHA,True,LOW
54682,182,H-54682,SEMI_PUCCA,True,LOW
54683,183,H-54683,PUCCA,True,MIDDLE
54684,184,H-54684,KUTCHA,True,LOW
54685,185,H-54685,PUCCA,True,HIGH
54686,186,H-54686,PUCCA,True,HIGH
54687,187,H-54687,PUCCA,True,LOW
54688,188,H-54688,KUTCHA,True,LOW
54689,189,H-54689,SEMI_PUCCA,False,MIDDLE
54690,190,H-54690,KUTCHA,True,HIGH
54691,191,H-54691,PUCCA,True,MIDDLE
54692,192,H-54692,PUCCA,True,LOW
54693,193,H-54693,SEMI_PUCCA,True,MIDDLE
54694,194,H-54694,PUCCA,True,LOW
54695,195,H-54695,PUCCA,True,MIDDLE
54696,196,H-54696,PUCCA,True,MIDDLE
54697,197,H-54697,SEMI_PUCCA,True,MIDDLE
54698,198,H-54698,PUCCA,True,MIDDLE
54699,199,H-54699,PUCCA,True,MIDDLE
54700,200,H-54700,PUCCA,True,LOW
54701,201,H-54701,PUCCA,True,MIDDLE
54702,202,H-54702,SEMI_PUCCA,True,LOW
54703,203,H-54703,PUCCA,True,HIGH
54704,204,H-54704,PUCCA,True,LOW
54705,205,H-54705,KUTCHA,True,MIDDLE
54706,206,H-54706,PUCCA,True,LOW
54707,207,H-54707,KUTCHA,False,MIDDLE
54708,208,H-54708,PUCCA,True,MIDDLE
54709,209,H-54709,PUCCA,True,MIDDLE
54710,210,H-54710,KUTCHA,True,LOW
54711,211,H-54711,PUCCA,True,MIDDLE
54712,212,H-54712,PUCCA,True,HIGH
54713,213,H-54713,KUTCHA,True,MIDDLE
54714,214,H-54714,SEMI_PUCCA,True,MIDDLE
54715,215,H-54715,PUCCA,True,MIDDLE
54716,216,H-54716,PUCCA,True,MIDDLE
54717,217,H-54717,PUCCA,False,MIDDLE
54718,218,H-54718,PUCCA,True,MIDDLE
54719,219,H-54719,PUCCA,True,LOW
54720,220,H-54720,PUCCA,True,MIDDLE
54721,221,H-54721,PUCCA,True,HIGH
54722,222,H-54722,KUTCHA,True,MIDDLE
54723,223,H-54723,PUCCA,True,LOW
54724,224,H-54724,KUTCHA,True,LOW
54725,225,H-54725,SEMI_PUCCA,True,MIDDLE
54726,226,H-54726,PUCCA,True,MIDDLE
54727,227,H-54727,SEMI_PUCCA,True,HIGH
54728,228,H-54728,PUCCA,True,MIDDLE
54729,229,H-54729,SEMI_PUCCA,True,MIDDLE
54730,230,H-54730,SEMI_PUCCA,True,MIDDLE
54731,231,H-54731,KUTCHA,False,MIDDLE
54732,232,H-54732,SEMI_PUCCA,True,LOW
54733,233,H-54733,SEMI_PUCCA,True,MIDDLE
54734,234,H-54734,PUCCA,True,LOW
54735,235,H-54735,PUCCA,False,MIDDLE
54736,236,H-54736,SEMI_PUCCA,True,LOW
54737,237,H-54737,PUCCA,True,HIGH
54738,238,H-54738,SEMI_PUCCA,True,MIDDLE
54739,239,H-54739,PUCCA,True,LOW
54740,240,H-54740,SEMI_PUCCA,True,MIDDLE
54741,241,H-54741,PUCCA,True,MIDDLE
54742,242,H-54742,PUCCA,True,HIGH
54743,243,H-54743,PUCCA,False,HIGH
54744,244,H-54744,PUCCA,True,LOW
54745,245,H-54745,SEMI_PUCCA,False,MIDDLE
54746,246,H-54746,SEMI_PUCCA,False,LOW
54747,247,H-54747,SEMI_PUCCA,False,MIDDLE
54748,248,H-54748,PUCCA,False,LOW
54749,249,H-54749,SEMI_PUCCA,True,HIGH
54750,250,H-54750,PUCCA,True,HIGH
54751,251,H-54751,KUTCHA,True,MIDDLE
54752,252,H-54752,SEMI_PUCCA,True,MIDDLE
54753,253,H-54753,SEMI_PUCCA,True,HIGH
54754,254,H-54754,PUCCA,True,MIDDLE
54755,255,H-54755,PUCCA,True,MIDDLE
54756,256,H-54756,SEMI_PUCCA,True,MIDDLE
54757,257,H-54757,PUCCA,True,MIDDLE
54758,258,H-54758,PUCCA,True,LOW
54759,259,H-54759,PUCCA,True,MIDDLE
54760,260,H-54760,PUCCA,True,MIDDLE
54761,261,H-54761,PUCCA,True,MIDDLE
54762,262,H-54762,SEMI_PUCCA,True,HIGH
54763,263,H-54763,PUCCA,True,HIGH
54764,264,H-54764,PUCCA,True,MIDDLE
54765,265,H-54765,SEMI_PUCCA,False,MIDDLE
54766,266,H-54766,PUCCA,True,MIDDLE
54767,267,H-54767,KUTCHA,True,MIDDLE
54768,268,H-54768,PUCCA,True,MIDDLE
54769,269,H-54769,KUTCHA,False,MIDDLE
54770,270,H-54770,SEMI_PUCCA,True,MIDDLE
54771,271,H-54771,PUCCA,True,MIDDLE
54772,272,H-54772,PUCCA,True,LOW
54773,273,H-54773,PUCCA,True,HIGH
54774,274,H-54774,PUCCA,True,MIDDLE
54775,275,H-54775,PUCCA,True,HIGH
54776,276,H-54776,SEMI_PUCCA,True,LOW
54777,277,H-54777,PUCCA,True,HIGH
54778,278,H-54778,SEMI_PUCCA,True,MIDDLE
54779,279,H-54779,PUCCA,True,MIDDLE
54780,280,H-54780,SEMI_PUCCA,True,MIDDLE
54781,281,H-54781,SEMI_PUCCA,True,MIDDLE
54782,282,H-54782,SEMI_PUCCA,True,LOW
54783,283,H-54783,SEMI_PUCCA,True,LOW
54784,284,H-54784,KUTCHA,True,MIDDLE
54785,285,H-54785,PUCCA,True,HIGH
54786,286,H-54786,PUCCA,True,LOW
54787,287,H-54787,PUCCA,True,HIGH
54788,288,H-54788,PUCCA,True,MIDDLE
54789,289,H-54789,PUCCA,True,HIGH
54790,290,H-54790,PUCCA,False,LOW
54791,291,H-54791,PUCCA,False,LOW
54792,292,H-54792,KUTCHA,True,MIDDLE
54793,293,H-54793,PUCCA,True,MIDDLE
54794,294,H-54794,PUCCA,False,MIDDLE
54795,295,H-54795,SEMI_PUCCA,True,LOW
54796,296,H-54796,PUCCA,True,MIDDLE
54797,297,H-54797,PUCCA,True,MIDDLE
54798,298,H-54798,PUCCA,False,MIDDLE
54799,299,H-54799,PUCCA,True,LOW
54800,300,H-54800,PUCCA,False,MIDDLE
54801,301,H-54801,PUCCA,False,MIDDLE
54802,302,H-54802,PUCCA,True,MIDDLE
54803,303,H-54803,KUTCHA,True,HIGH
54804,304,H-54804,KUTCHA,True,MIDDLE
54805,305,H-54805,PUCCA,True,HIGH
54806,306,H-54806,KUTCHA,True,MIDDLE
54807,307,H-54807,KUTCHA,True,HIGH
54808,308,H-54808,PUCCA,True,MIDDLE
54809,309,H-54809,PUCCA,True,MIDDLE
54810,310,H-54810,SEMI_PUCCA,True,MIDDLE
54811,311,H-54811,PUCCA,True,MIDDLE
54812,312,H-54812,PUCCA,True,HIGH
54813,313,H-54813,PUCCA,True,LOW
54814,314,H-54814,PUCCA,True,MIDDLE
54815,315,H-54815,PUCCA,True,MIDDLE
54816,316,H-54816,KUTCHA,True,MIDDLE
54817,317,H-54817,SEMI_PUCCA,True,MIDDLE
54818,318,H-54818,PUCCA,True,MIDDLE
54819,319,H-54819,PUCCA,True,MIDDLE
54820,320,H-54820,PUCCA,False,LOW
54821,321,H-54821,PUCCA,True,MIDDLE
54822,322,H-54822,PUCCA,True,MIDDLE
54823,323,H-54823,PUCCA,True,LOW
54824,324,H-54824,SEMI_PUCCA,True,MIDDLE
54825,325,H-54825,SEMI_PUCCA,True,MIDDLE
54826,326,H-54826,PUCCA,True,HIGH
54827,327,H-54827,PUCCA,True,MIDDLE
54828,328,H-54828,KUTCHA,False,MIDDLE
54829,329,H-54829,KUTCHA,True,LOW
54830,330,H-54830,PUCCA,True,LOW
54831,331,H-54831,PUCCA,True,MIDDLE
54832,332,H-54832,PUCCA,True,LOW
54833,333,H-54833,SEMI_PUCCA,False,HIGH
54834,334,H-54834,PUCCA,True,MIDDLE
54835,335,H-54835,PUCCA,True,HIGH
54836,336,H-54836,KUTCHA,True,MIDDLE
54837,337,H-54837,SEMI_PUCCA,True,LOW
54838,338,H-54838,PUCCA,True,MIDDLE
54839,339,H-54839,SEMI_PUCCA,True,HIGH
54840,340,H-54840,PUCCA,True,MIDDLE
54841,341,H-54841,SEMI_PUCCA,False,LOW
54842,342,H-54842,KUTCHA,False,MIDDLE
54843,343,H-54843,KUTCHA,True,MIDDLE
54844,344,H-54844,PUCCA,True,HIGH
54845,345,H-54845,PUCCA,True,LOW
54846,346,H-54846,SEMI_PUCCA,True,MIDDLE
54847,347,H-54847,PUCCA,True,MIDDLE
54848,348,H-54848,PUCCA,True,MIDDLE
54849,349,H-54849,SEMI_PUCCA,False,MIDDLE
54850,350,H-54850,PUCCA,False,MIDDLE
54851,351,H-54851,PUCCA,True,MIDDLE
54852,352,H-54852,PUCCA,True,HIGH
54853,353,H-54853,SEMI_PUCCA,True,MIDDLE
54854,354,H-54854,PUCCA,True,LOW
54855,355,H-54855,SEMI_PUCCA,True,MIDDLE
54856,356,H-54856,PUCCA,True,MIDDLE
54857,357,H-54857,SEMI_PUCCA,False,MIDDLE
54858,358,H-54858,SEMI_PUCCA,True,MIDDLE
54859,359,H-54859,SEMI_PUCCA,True,LOW
54860,360,H-54860,KUTCHA,True,HIGH
54861,361,H-54861,SEMI_PUCCA,True,MIDDLE
54862,362,H-54862,KUTCHA,True,HIGH
54863,363,H-54863,PUCCA,True,LOW
54864,364,H-54864,PUCCA,False,MIDDLE
54865,365,H-54865,SEMI_PUCCA,True,MIDDLE
54866,366,H-54866,PUCCA,True,LOW
54867,367,H-54867,PUCCA,False,MIDDLE
54868,368,H-54868,PUCCA,True,HIGH
54869,369,H-54869,PUCCA,False,MIDDLE
54870,370,H-54870,PUCCA,True,MIDDLE
54871,371,H-54871,SEMI_PUCCA,True,LOW
54872,372,H-54872,KUTCHA,True,MIDDLE
54873,373,H-54873,KUTCHA,True,LOW
54874,374,H-54874,SEMI_PUCCA,True,LOW
54875,375,H-54875,KUTCHA,True,LOW
54876,376,H-54876,PUCCA,True,HIGH
54877,377,H-54877,PUCCA,False,MIDDLE
54878,378,H-54878,PUCCA,True,MIDDLE
54879,379,H-54879,PUCCA,True,MIDDLE
54880,380,H-54880,KUTCHA,True,HIGH
54881,381,H-54881,PUCCA,True,MIDDLE
54882,382,H-54882,PUCCA,True,MIDDLE
54883,383,H-54883,PUCCA,True,MIDDLE
54884,384,H-54884,PUCCA,True,MIDDLE
54885,385,H-54885,KUTCHA,True,MIDDLE
54886,386,H-54886,PUCCA,True,HIGH
54887,387,H-54887,KUTCHA,True,LOW
54888,388,H-54888,PUCCA,True,LOW
54889,389,H-54889,PUCCA,True,MIDDLE
54890,390,H-54890,SEMI_PUCCA,True,LOW
54891,391,H-54891,PUCCA,True,MIDDLE
54892,392,H-54892,KUTCHA,True,MIDDLE
54893,393,H-54893,PUCCA,True,MIDDLE
54894,394,H-54894,PUCCA,True,MIDDLE
54895,395,H-54895,PUCCA,True,LOW
54896,396,H-54896,PUCCA,True,MIDDLE
54897,397,H-54897,SEMI_PUCCA,False,MIDDLE
54898,398,H-54898,KUTCHA,True,LOW
54899,399,H-54899,PUCCA,False,LOW
54900,400,H-54900,PUCCA,True,LOW
54901,401,H-54901,PUCCA,True,MIDDLE
54902,402,H-54902,KUTCHA,True,MIDDLE
54903,403,H-54903,SEMI_PUCCA,True,MIDDLE
54904,404,H-54904,PUCCA,True,HIGH
54905,405,H-54905,SEMI_PUCCA,True,HIGH
54906,406,H-54906,KUTCHA,True,LOW
54907,407,H-54907,PUCCA,True,MIDDLE
54908,408,H-54908,PUCCA,False,LOW
54909,409,H-54909,PUCCA,True,LOW
54910,410,H-54910,PUCCA,True,MIDDLE
54911,411,H-54911,PUCCA,False,MIDDLE
54912,412,H-54912,KUTCHA,True,MIDDLE
54913,413,H-54913,KUTCHA,False,MIDDLE
54914,414,H-54914,SEMI_PUCCA,True,HIGH
54915,415,H-54915,SEMI_PUCCA,True,HIGH
54916,416,H-54916,SEMI_PUCCA,True,MIDDLE
54917,417,H-54917,PUCCA,True,MIDDLE
54918,418,H-54918,PUCCA,True,MIDDLE
54919,419,H-54919,PUCCA,True,MIDDLE
54920,420,H-54920,PUCCA,True,MIDDLE
54921,421,H-54921,PUCCA,True,MIDDLE
54922,422,H-54922,SEMI_PUCCA,True,MIDDLE
54923,423,H-54923,SEMI_PUCCA,False,MIDDLE
54924,424,H-54924,PUCCA,True,HIGH
54925,425,H-54925,KUTCHA,True,HIGH
54926,426,H-54926,PUCCA,True,MIDDLE
54927,427,H-54927,PUCCA,True,LOW
54928,428,H-54928,SEMI_PUCCA,True,LOW
54929,429,H-54929,KUTCHA,True,MIDDLE
54930,430,H-54930,SEMI_PUCCA,True,MIDDLE
54931,431,H-54931,SEMI_PUCCA,True,MIDDLE
54932,432,H-54932,SEMI_PUCCA,True,MIDDLE
54933,433,H-54933,PUCCA,True,MIDDLE
54934,434,H-54934,KUTCHA,True,MIDDLE
54935,435,H-54935,SEMI_PUCCA,True,MIDDLE
54936,436,H-54936,PUCCA,True,MIDDLE
54937,437,H-54937,PUCCA,True,MIDDLE
54938,438,H-54938,PUCCA,True,MIDDLE
54939,439,H-54939,SEMI_PUCCA,True,MIDDLE
54940,440,H-54940,PUCCA,False,MIDDLE
54941,441,H-54941,SEMI_PUCCA,True,MIDDLE
54942,442,H-54942,SEMI_PUCCA,True,MIDDLE
54943,443,H-54943,PUCCA,True,MIDDLE
54944,444,H-54944,PUCCA,True,LOW
54945,445,H-54945,KUTCHA,True,MIDDLE
54946,446,H-54946,SEMI_PUCCA,True,MIDDLE
54947,447,H-54947,PUCCA,True,HIGH
54948,448,H-54948,KUTCHA,False,MIDDLE
54949,449,H-54949,PUCCA,True,MIDDLE
54950,450,H-54950,PUCCA,True,MIDDLE
54951,451,H-54951,SEMI_PUCCA,True,MIDDLE
54952,452,H-54952,KUTCHA,False,LOW
54953,453,H-54953,PUCCA,True,MIDDLE
54954,454,H-54954,PUCCA,True,MIDDLE
54955,455,H-54955,PUCCA,False,MIDDLE
54956,456,H-54956,PUCCA,True,MIDDLE
54957,457,H-54957,PUCCA,False,MIDDLE
54958,458,H-54958,PUCCA,True,MIDDLE
54959,459,H-54959,SEMI_PUCCA,True,MIDDLE
54960,460,H-54960,KUTCHA,True,MIDDLE
54961,461,H-54961,PUCCA,True,MIDDLE
54962,462,H-54962,KUTCHA,True,MIDDLE
54963,463,H-54963,PUCCA,False,MIDDLE
54964,464,H-54964,SEMI_PUCCA,True,MIDDLE
54965,465,H-54965,SEMI_PUCCA,True,LOW
54966,466,H-54966,PUCCA,True,HIGH
54967,467,H-54967,KUTCHA,True,LOW
54968,468,H-54968,KUTCHA,True,LOW
54969,469,H-54969,SEMI_PUCCA,True,MIDDLE
54970,470,H-54970,PUCCA,True,MIDDLE
54971,471,H-54971,PUCCA,True,HIGH
54972,472,H-54972,KUTCHA,True,LOW
54973,473,H-54973,PUCCA,False,HIGH
54974,474,H-54974,SEMI_PUCCA,True,LOW
54975,475,H-54975,PUCCA,False,MIDDLE
54976,476,H-54976,PUCCA,True,MIDDLE
54977,477,H-54977,SEMI_PUCCA,True,MIDDLE
54978,478,H-54978,PUCCA,True,MIDDLE
54979,479,H-54979,PUCCA,True,LOW
54980,480,H-54980,PUCCA,True,LOW
54981,481,H-54981,PUCCA,True,MIDDLE
54982,482,H-54982,PUCCA,False,MIDDLE
54983,483,H-54983,KUTCHA,True,MIDDLE
54984,484,H-54984,PUCCA,True,MIDDLE
54985,485,H-54985,PUCCA,True,MIDDLE
54986,486,H-54986,PUCCA,True,HIGH
54987,487,H-54987,PUCCA,True,MIDDLE
54988,488,H-54988,PUCCA,True,MIDDLE
54989,489,H-54989,PUCCA,True,LOW
54990,490,H-54990,SEMI_PUCCA,True,MIDDLE
54991,491,H-54991,PUCCA,True,MIDDLE
54992,492,H-54992,PUCCA,True,HIGH
54993,493,H-54993,PUCCA,True,MIDDLE
54994,494,H-54994,KUTCHA,True,LOW
54995,495,H-54995,PUCCA,True,MIDDLE
54996,496,H-54996,PUCCA,True,MIDDLE
54997,497,H-54997,PUCCA,True,MIDDLE
54998,498,H-54998,SEMI_PUCCA,True,HIGH
54999,499,H-54999,SEMI_PUCCA,True,LOW
55000,500,H-55000,PUCCA,True,HIGH
55001,1,H-55001,KUTCHA,True,MIDDLE
55002,2,H-55002,SEMI_PUCCA,True,HIGH
55003,3,H-55003,SEMI_PUCCA,True,HIGH
55004,4,H-55004,PUCCA,True,HIGH
55005,5,H-55005,KUTCHA,True,MIDDLE
55006,6,H-55006,SEMI_PUCCA,True,MIDDLE
55007,7,H-55007,PUCCA,True,HIGH
55008,8,H-55008,PUCCA,True,MIDDLE
55009,9,H-55009,SEMI_PUCCA,True,LOW
55010,10,H-55010,PUCCA,False,HIGH
55011,11,H-55011,PUCCA,True,LOW
55012,12,H-55012,SEMI_PUCCA,True,MIDDLE
55013,13,H-55013,KUTCHA,False,HIGH
55014,14,H-55014,KUTCHA,True,MIDDLE
55015,15,H-55015,PUCCA,True,MIDDLE
55016,16,H-55016,PUCCA,True,MIDDLE
55017,17,H-55017,SEMI_PUCCA,True,MIDDLE
55018,18,H-55018,KUTCHA,True,LOW
55019,19,H-55019,SEMI_PUCCA,True,MIDDLE
55020,20,H-55020,SEMI_PUCCA,True,MIDDLE
55021,21,H-55021,PUCCA,True,MIDDLE
55022,22,H-55022,PUCCA,True,MIDDLE
55023,23,H-55023,PUCCA,False,LOW
55024,24,H-55024,PUCCA,True,MIDDLE
55025,25,H-55025,PUCCA,True,LOW
55026,26,H-55026,PUCCA,True,MIDDLE
55027,27,H-55027,PUCCA,False,MIDDLE
55028,28,H-55028,PUCCA,True,MIDDLE
55029,29,H-55029,PUCCA,True,LOW
55030,30,H-55030,PUCCA,True,LOW
55031,31,H-55031,SEMI_PUCCA,False,MIDDLE
55032,32,H-55032,KUTCHA,True,MIDDLE
55033,33,H-55033,PUCCA,True,HIGH
55034,34,H-55034,SEMI_PUCCA,True,MIDDLE
55035,35,H-55035,PUCCA,True,HIGH
55036,36,H-55036,SEMI_PUCCA,True,MIDDLE
55037,37,H-55037,SEMI_PUCCA,True,LOW
55038,38,H-55038,PUCCA,False,MIDDLE
55039,39,H-55039,KUTCHA,True,LOW
55040,40,H-55040,PUCCA,True,MIDDLE
55041,41,H-55041,PUCCA,False,MIDDLE
