family_id,area_id,house_number,house_type,has_toilet,socio_economic_category
55834,334,H-55834,PUCCA,t,MIDDLE
55835,335,H-55835,PUCCA,t,MIDDLE
55836,336,H-55836,PUCCA,t,MIDDLE
55837,337,H-55837,SEMI_PUCCA,t,MIDDLE
55838,338,H-55838,PUCCA,t,MIDDLE
55839,339,H-55839,PUCCA,t,MIDDLE
55840,340,H-55840,PUCCA,f,MIDDLE
55841,341,H-55841,SEMI_PUCCA,t,MIDDLE
55842,342,H-55842,PUCCA,t,LOW
55843,343,H-55843,PUCCA,t,MIDDLE
55844,344,H-55844,PUCCA,t,MIDDLE
55845,345,H-55845,PUCCA,t,MIDDLE
55846,346,H-55846,KUTCHA,t,MIDDLE
55847,347,H-55847,KUTCHA,t,LOW
55848,348,H-55848,PUCCA,t,HIGH
55849,349,H-55849,PUCCA,t,LOW
55850,350,H-55850,PUCCA,t,MIDDLE
55851,351,H-55851,PUCCA,t,MIDDLE
55852,352,H-55852,PUCCA,t,HIGH
55853,353,H-55853,PUCCA,t,MIDDLE
55854,354,H-55854,KUTCHA,t,LOW
55855,355,H-55855,SEMI_PUCCA,t,MIDDLE
55856,356,H-55856,PUCCA,t,MIDDLE
55857,357,H-55857,PUCCA,t,MIDDLE
55858,358,H-55858,KUTCHA,t,MIDDLE
55859,359,H-55859,PUCCA,t,MIDDLE
55860,360,H-55860,PUCCA,t,LOW
55861,361,H-55861,SEMI_PUCCA,t,MIDDLE
55862,362,H-55862,SEMI_PUCCA,t,MIDDLE
55863,363,H-55863,PUCCA,t,HIGH
55864,364,H-55864,SEMI_PUCCA,t,HIGH
55865,365,H-55865,PUCCA,t,LOW
55866,366,H-55866,PUCCA,t,MIDDLE
55867,367,H-55867,PUCCA,t,MIDDLE
55868,368,H-55868,PUCCA,f,LOW
55869,369,H-55869,PUCCA,t,MIDDLE
55870,370,H-55870,PUCCA,t,LOW
55871,371,H-55871,KUTCHA,t,MIDDLE
55872,372,H-55872,KUTCHA,t,LOW
55873,373,H-55873,PUCCA,t,LOW
55874,374,H-55874,SEMI_PUCCA,t,MIDDLE
55875,375,H-55875,PUCCA,t,LOW
55876,376,H-55876,PUCCA,t,MIDDLE
55877,377,H-55877,PUCCA,t,MIDDLE
55878,378,H-55878,PUCCA,t,HIGH
55879,379,H-55879,PUCCA,f,HIGH
55880,380,H-55880,KUTCHA,t,MIDDLE
55881,381,H-55881,PUCCA,t,MIDDLE
55882,382,H-55882,PUCCA,t,MIDDLE
55883,383,H-55883,SEMI_PUCCA,t,LOW
55884,384,H-55884,KUTCHA,t,LOW
55885,385,H-55885,SEMI_PUCCA,f,MIDDLE
55886,386,H-55886,PUCCA,t,MIDDLE
55887,387,H-55887,KUTCHA,f,MIDDLE
55888,388,H-55888,PUCCA,t,MIDDLE
55889,389,H-55889,PUCCA,t,MIDDLE
55890,390,H-55890,SEMI_PUCCA,t,MIDDLE
55891,391,H-55891,SEMI_PUCCA,t,MIDDLE
55892,392,H-55892,PUCCA,t,HIGH
55893,393,H-55893,PUCCA,f,MIDDLE
55894,394,H-55894,PUCCA,t,MIDDLE
55895,395,H-55895,PUCCA,t,MIDDLE
55896,396,H-55896,SEMI_PUCCA,t,LOW
55897,397,H-55897,KUTCHA,t,MIDDLE
55898,398,H-55898,PUCCA,t,HIGH
55899,399,H-55899,PUCCA,t,MIDDLE
55900,400,H-55900,SEMI_PUCCA,t,MIDDLE
55901,401,H-55901,PUCCA,t,MIDDLE
55902,402,H-55902,PUCCA,t,MIDDLE
55903,403,H-55903,PUCCA,t,MIDDLE
55904,404,H-55904,SEMI_PUCCA,t,LOW
55905,405,H-55905,KUTCHA,t,MIDDLE
55906,406,H-55906,PUCCA,f,MIDDLE
55907,407,H-55907,PUCCA,t,MIDDLE
55908,408,H-55908,PUCCA,f,LOW
55909,409,H-55909,SEMI_PUCCA,t,LOW
55910,410,H-55910,PUCCA,f,MIDDLE
55911,411,H-55911,KUTCHA,t,MIDDLE
55912,412,H-55912,PUCCA,t,MIDDLE
55913,413,H-55913,PUCCA,t,MIDDLE
55914,414,H-55914,PUCCA,f,MIDDLE
55915,415,H-55915,PUCCA,t,HIGH
55916,416,H-55916,SEMI_PUCCA,t,MIDDLE
55917,417,H-55917,PUCCA,t,MIDDLE
55918,418,H-55918,PUCCA,t,MIDDLE
55919,419,H-55919,PUCCA,t,LOW
55920,420,H-55920,PUCCA,t,LOW
55921,421,H-55921,KUTCHA,f,MIDDLE
55922,422,H-55922,SEMI_PUCCA,t,LOW
55923,423,H-55923,PUCCA,t,LOW
55924,424,H-55924,PUCCA,t,MIDDLE
55925,425,H-55925,SEMI_PUCCA,t,MIDDLE
55926,426,H-55926,PUCCA,f,LOW
55927,427,H-55927,KUTCHA,t,LOW
55928,428,H-55928,PUCCA,f,MIDDLE
55929,429,H-55929,PUCCA,t,LOW
55930,430,H-55930,PUCCA,t,MIDDLE
55931,431,H-55931,PUCCA,t,HIGH
55932,432,H-55932,KUTCHA,t,MIDDLE
55933,433,H-55933,KUTCHA,t,MIDDLE
55934,434,H-55934,KUTCHA,f,MIDDLE
55935,435,H-55935,PUCCA,t,MIDDLE
55936,436,H-55936,SEMI_PUCCA,t,MIDDLE
55937,437,H-55937,SEMI_PUCCA,f,MIDDLE
55938,438,H-55938,PUCCA,t,HIGH
55939,439,H-55939,PUCCA,t,LOW
55940,440,H-55940,PUCCA,t,MIDDLE
55941,441,H-55941,PUCCA,t,HIGH
55942,442,H-55942,SEMI_PUCCA,f,MIDDLE
55943,443,H-55943,PUCCA,t,MIDDLE
55944,444,H-55944,SEMI_PUCCA,t,MIDDLE
55945,445,H-55945,KUTCHA,t,HIGH
55946,446,H-55946,PUCCA,t,MIDDLE
55947,447,H-55947,PUCCA,f,MIDDLE
55948,448,H-55948,PUCCA,t,LOW
55949,449,H-55949,PUCCA,f,MIDDLE
55950,450,H-55950,PUCCA,t,MIDDLE
55951,451,H-55951,PUCCA,t,MIDDLE
55952,452,H-55952,PUCCA,t,MIDDLE
55953,453,H-55953,PUCCA,t,HIGH
55954,454,H-55954,SEMI_PUCCA,t,MIDDLE
55955,455,H-55955,KUTCHA,t,LOW
55956,456,H-55956,PUCCA,t,MIDDLE
55957,457,H-55957,SEMI_PUCCA,t,MIDDLE
55958,458,H-55958,PUCCA,t,MIDDLE
55959,459,H-55959,PUCCA,t,HIGH
55960,460,H-55960,SEMI_PUCCA,t,MIDDLE
55961,461,H-55961,PUCCA,t,MIDDLE
55962,462,H-55962,KUTCHA,t,MIDDLE
55963,463,H-55963,PUCCA,f,MIDDLE
55964,464,H-55964,PUCCA,f,LOW
55965,465,H-55965,SEMI_PUCCA,t,MIDDLE
55966,466,H-55966,SEMI_PUCCA,t,MIDDLE
55967,467,H-55967,KUTCHA,t,MIDDLE
55968,468,H-55968,PUCCA,t,LOW
55969,469,H-55969,PUCCA,t,MIDDLE
55970,470,H-55970,PUCCA,f,MIDDLE
55971,471,H-55971,SEMI_PUCCA,t,MIDDLE
55972,472,H-55972,PUCCA,t,MIDDLE
55973,473,H-55973,PUCCA,f,MIDDLE
55974,474,H-55974,SEMI_PUCCA,t,MIDDLE
55975,475,H-55975,PUCCA,t,MIDDLE
55976,476,H-55976,KUTCHA,t,LOW
55977,477,H-55977,PUCCA,t,MIDDLE
55978,478,H-55978,PUCCA,t,MIDDLE
55979,479,H-55979,KUTCHA,t,LOW
55980,480,H-55980,PUCCA,t,MIDDLE
55981,481,H-55981,KUTCHA,t,LOW
55982,482,H-55982,PUCCA,t,LOW
55983,483,H-55983,PUCCA,t,LOW
55984,484,H-55984,SEMI_PUCCA,t,MIDDLE
55985,485,H-55985,PUCCA,f,MIDDLE
55986,486,H-55986,PUCCA,t,MIDDLE
55987,487,H-55987,KUTCHA,t,LOW
55988,488,H-55988,KUTCHA,t,MIDDLE
55989,489,H-55989,PUCCA,t,MIDDLE
55990,490,H-55990,PUCCA,t,MIDDLE
55991,491,H-55991,SEMI_PUCCA,t,MIDDLE
55992,492,H-55992,PUCCA,t,LOW
55993,493,H-55993,PUCCA,t,MIDDLE
55994,494,H-55994,SEMI_PUCCA,t,MIDDLE
55995,495,H-55995,PUCCA,t,HIGH
55996,496,H-55996,SEMI_PUCCA,t,HIGH
55997,497,H-55997,PUCCA,t,LOW
55998,498,H-55998,PUCCA,t,MIDDLE
55999,499,H-55999,PUCCA,f,LOW
56000,500,H-56000,SEMI_PUCCA,f,MIDDLE
56001,1,H-56001,PUCCA,t,LOW
56002,2,H-56002,PUCCA,f,LOW
56003,3,H-56003,SEMI_PUCCA,t,LOW
56004,4,H-56004,SEMI_PUCCA,t,MIDDLE
56005,5,H-56005,PUCCA,t,MIDDLE
56006,6,H-56006,PUCCA,t,LOW
56007,7,H-56007,KUTCHA,t,HIGH
56008,8,H-56008,SEMI_PUCCA,t,LOW
56009,9,H-56009,PUCCA,t,MIDDLE
56010,10,H-56010,SEMI_PUCCA,t,LOW
56011,11,H-56011,KUTCHA,f,MIDDLE
56012,12,H-56012,SEMI_PUCCA,t,MIDDLE
56013,13,H-56013,PUCCA,t,MIDDLE
56014,14,H-56014,SEMI_PUCCA,t,MIDDLE
56015,15,H-56015,SEMI_PUCCA,t,LOW
56016,16,H-56016,KUTCHA,f,MIDDLE
56017,17,H-56017,PUCCA,t,LOW
56018,18,H-56018,PUCCA,t,MIDDLE
56019,19,H-56019,KUTCHA,f,LOW
56020,20,H-56020,PUCCA,t,HIGH
56021,21,H-56021,PUCCA,f,MIDDLE
56022,22,H-56022,KUTCHA,f,MIDDLE
56023,23,H-56023,SEMI_PUCCA,f,LOW
56024,24,H-56024,PUCCA,t,LOW
56025,25,H-56025,PUCCA,t,MIDDLE
56026,26,H-56026,PUCCA,t,MIDDLE
56027,27,H-56027,PUCCA,t,HIGH
56028,28,H-56028,KUTCHA,t,MIDDLE
56029,29,H-56029,KUTCHA,t,MIDDLE
56030,30,H-56030,PUCCA,t,MIDDLE
56031,31,H-56031,KUTCHA,t,MIDDLE
56032,32,H-56032,KUTCHA,t,MIDDLE
56033,33,H-56033,SEMI_PUCCA,t,MIDDLE
56034,34,H-56034,SEMI_PUCCA,t,LOW
56035,35,H-56035,PUCCA,f,HIGH
56036,36,H-56036,PUCCA,f,HIGH
56037,37,H-56037,PUCCA,t,MIDDLE
56038,38,H-56038,SEMI_PUCCA,t,MIDDLE
56039,39,H-56039,KUTCHA,f,MIDDLE
56040,40,H-56040,SEMI_PUCCA,t,MIDDLE
56041,41,H-56041,PUCCA,t,LOW
56042,42,H-56042,SEMI_PUCCA,t,MIDDLE
56043,43,H-56043,PUCCA,t,HIGH
56044,44,H-56044,PUCCA,t,MIDDLE
56045,45,H-56045,SEMI_PUCCA,t,MIDDLE
56046,46,H-56046,KUTCHA,f,MIDDLE
56047,47,H-56047,PUCCA,t,MIDDLE
56048,48,H-56048,PUCCA,t,LOW
56049,49,H-56049,SEMI_PUCCA,t,LOW
56050,50,H-56050,PUCCA,t,MIDDLE
56051,51,H-56051,SEMI_PUCCA,t,MIDDLE
56052,52,H-56052,PUCCA,t,LOW
56053,53,H-56053,PUCCA,t,MIDDLE
56054,54,H-56054,SEMI_PUCCA,t,MIDDLE
56055,55,H-56055,SEMI_PUCCA,t,MIDDLE
56056,56,H-56056,PUCCA,t,HIGH
56057,57,H-56057,KUTCHA,t,LOW
56058,58,H-56058,SEMI_PUCCA,t,MIDDLE
56059,59,H-56059,KUTCHA,t,HIGH
56060,60,H-56060,PUCCA,t,MIDDLE
56061,61,H-56061,SEMI_PUCCA,t,MIDDLE
56062,62,H-56062,PUCCA,t,MIDDLE
56063,63,H-56063,SEMI_PUCCA,t,MIDDLE
56064,64,H-56064,PUCCA,t,MIDDLE
56065,65,H-56065,KUTCHA,t,MIDDLE
56066,66,H-56066,PUCCA,f,LOW
56067,67,H-56067,PUCCA,f,LOW
56068,68,H-56068,PUCCA,t,MIDDLE
56069,69,H-56069,KUTCHA,t,MIDDLE
56070,70,H-56070,SEMI_PUCCA,t,LOW
56071,71,H-56071,SEMI_PUCCA,t,MIDDLE
56072,72,H-56072,PUCCA,t,MIDDLE
56073,73,H-56073,SEMI_PUCCA,t,MIDDLE
56074,74,H-56074,SEMI_PUCCA,t,MIDDLE
56075,75,H-56075,PUCCA,t,HIGH
56076,76,H-56076,SEMI_PUCCA,t,LOW
56077,77,H-56077,KUTCHA,f,LOW
56078,78,H-56078,KUTCHA,t,HIGH
56079,79,H-56079,SEMI_PUCCA,t,MIDDLE
56080,80,H-56080,PUCCA,t,MIDDLE
56081,81,H-56081,PUCCA,t,MIDDLE
56082,82,H-56082,PUCCA,t,MIDDLE
56083,83,H-56083,PUCCA,t,MIDDLE
56084,84,H-56084,PUCCA,t,LOW
56085,85,H-56085,KUTCHA,t,MIDDLE
56086,86,H-56086,PUCCA,t,MIDDLE
56087,87,H-56087,SEMI_PUCCA,t,MIDDLE
56088,88,H-56088,SEMI_PUCCA,t,MIDDLE
56089,89,H-56089,SEMI_PUCCA,t,LOW
56090,90,H-56090,PUCCA,t,MIDDLE
56091,91,H-56091,PUCCA,t,MIDDLE
56092,92,H-56092,SEMI_PUCCA,t,MIDDLE
56093,93,H-56093,KUTCHA,t,MIDDLE
56094,94,H-56094,PUCCA,t,MIDDLE
56095,95,H-56095,PUCCA,t,MIDDLE
56096,96,H-56096,KUTCHA,t,HIGH
56097,97,H-56097,PUCCA,f,MIDDLE
56098,98,H-56098,PUCCA,t,MIDDLE
56099,99,H-56099,PUCCA,t,MIDDLE
56100,100,H-56100,PUCCA,t,MIDDLE
56101,101,H-56101,PUCCA,t,MIDDLE
56102,102,H-56102,SEMI_PUCCA,t,HIGH
56103,103,H-56103,SEMI_PUCCA,t,MIDDLE
56104,104,H-56104,KUTCHA,t,MIDDLE
56105,105,H-56105,PUCCA,t,MIDDLE
56106,106,H-56106,PUCCA,t,MIDDLE
56107,107,H-56107,PUCCA,t,LOW
56108,108,H-56108,SEMI_PUCCA,t,MIDDLE
56109,109,H-56109,PUCCA,t,MIDDLE
56110,110,H-56110,PUCCA,t,MIDDLE
56111,111,H-56111,PUCCA,t,MIDDLE
56112,112,H-56112,PUCCA,t,MIDDLE
56113,113,H-56113,KUTCHA,t,MIDDLE
56114,114,H-56114,PUCCA,f,MIDDLE
56115,115,H-56115,PUCCA,t,MIDDLE
56116,116,H-56116,PUCCA,t,MIDDLE
56117,117,H-56117,PUCCA,t,MIDDLE
56118,118,H-56118,PUCCA,t,MIDDLE
56119,119,H-56119,PUCCA,t,MIDDLE
56120,120,H-56120,PUCCA,t,HIGH
56121,121,H-56121,PUCCA,t,HIGH
56122,122,H-56122,PUCCA,f,MIDDLE
56123,123,H-56123,KUTCHA,t,LOW
56124,124,H-56124,PUCCA,t,MIDDLE
56125,125,H-56125,PUCCA,f,MIDDLE
56126,126,H-56126,KUTCHA,t,MIDDLE
56127,127,H-56127,KUTCHA,t,MIDDLE
56128,128,H-56128,PUCCA,t,MIDDLE
56129,129,H-56129,SEMI_PUCCA,t,MIDDLE
56130,130,H-56130,PUCCA,t,MIDDLE
56131,131,H-56131,PUCCA,f,MIDDLE
56132,132,H-56132,KUTCHA,t,HIGH
56133,133,H-56133,SEMI_PUCCA,f,MIDDLE
56134,134,H-56134,SEMI_PUCCA,t,MIDDLE
56135,135,H-56135,KUTCHA,t,MIDDLE
56136,136,H-56136,KUTCHA,t,LOW
56137,137,H-56137,SEMI_PUCCA,t,LOW
56138,138,H-56138,PUCCA,t,MIDDLE
56139,139,H-56139,KUTCHA,t,LOW
56140,140,H-56140,SEMI_PUCCA,t,HIGH
56141,141,H-56141,SEMI_PUCCA,t,LOW
56142,142,H-56142,PUCCA,t,LOW
56143,143,H-56143,PUCCA,f,MIDDLE
56144,144,H-56144,SEMI_PUCCA,t,MIDDLE
56145,145,H-56145,PUCCA,t,MIDDLE
56146,146,H-56146,PUCCA,t,MIDDLE
56147,147,H-56147,SEMI_PUCCA,t,MIDDLE
56148,148,H-56148,PUCCA,f,LOW
56149,149,H-56149,SEMI_PUCCA,f,LOW
56150,150,H-56150,PUCCA,t,HIGH
56151,151,H-56151,SEMI_PUCCA,t,MIDDLE
56152,152,H-56152,PUCCA,t,MIDDLE
56153,153,H-56153,PUCCA,t,MIDDLE
56154,154,H-56154,PUCCA,t,LOW
56155,155,H-56155,PUCCA,t,MIDDLE
56156,156,H-56156,PUCCA,t,MIDDLE
56157,157,H-56157,PUCCA,t,MIDDLE
56158,158,H-56158,PUCCA,t,MIDDLE
56159,159,H-56159,PUCCA,t,MIDDLE
56160,160,H-56160,PUCCA,f,MIDDLE
56161,161,H-56161,SEMI_PUCCA,t,LOW
56162,162,H-56162,PUCCA,t,MIDDLE
56163,163,H-56163,KUTCHA,t,MIDDLE
56164,164,H-56164,PUCCA,t,MIDDLE
56165,165,H-56165,PUCCA,t,MIDDLE
56166,166,H-56166,PUCCA,f,HIGH
56167,167,H-56167,PUCCA,t,LOW
56168,168,H-56168,SEMI_PUCCA,t,LOW
56169,169,H-56169,PUCCA,t,LOW
56170,170,H-56170,PUCCA,t,HIGH
56171,171,H-56171,PUCCA,t,MIDDLE
56172,172,H-56172,PUCCA,f,MIDDLE
56173,173,H-56173,SEMI_PUCCA,f,MIDDLE
56174,174,H-56174,PUCCA,t,MIDDLE
56175,175,H-56175,SEMI_PUCCA,t,LOW
56176,176,H-56176,PUCCA,t,MIDDLE
56177,177,H-56177,PUCCA,t,MIDDLE
56178,178,H-56178,PUCCA,f,MIDDLE
56179,179,H-56179,PUCCA,t,MIDDLE
56180,180,H-56180,PUCCA,t,MIDDLE
56181,181,H-56181,PUCCA,f,MIDDLE
56182,182,H-56182,PUCCA,t,MIDDLE
56183,183,H-56183,PUCCA,t,MIDDLE
56184,184,H-56184,SEMI_PUCCA,t,LOW
56185,185,H-56185,PUCCA,t,MIDDLE
56186,186,H-56186,KUTCHA,f,LOW
56187,187,H-56187,PUCCA,t,LOW
56188,188,H-56188,PUCCA,t,MIDDLE
56189,189,H-56189,PUCCA,t,MIDDLE
56190,190,H-56190,KUTCHA,t,MIDDLE
56191,191,H-56191,PUCCA,t,MIDDLE
56192,192,H-56192,SEMI_PUCCA,t,HIGH
56193,193,H-56193,SEMI_PUCCA,t,LOW
56194,194,H-56194,PUCCA,t,LOW
56195,195,H-56195,KUTCHA,f,LOW
56196,196,H-56196,KUTCHA,t,MIDDLE
56197,197,H-56197,PUCCA,t,HIGH
56198,198,H-56198,PUCCA,t,LOW
56199,199,H-56199,PUCCA,t,MIDDLE
56200,200,H-56200,PUCCA,t,MIDDLE
56201,201,H-56201,PUCCA,t,MIDDLE
56202,202,H-56202,KUTCHA,t,MIDDLE
56203,203,H-56203,KUTCHA,t,MIDDLE
56204,204,H-56204,SEMI_PUCCA,t,MIDDLE
56205,205,H-56205,PUCCA,t,MIDDLE
56206,206,H-56206,KUTCHA,t,MIDDLE
56207,207,H-56207,PUCCA,t,LOW
56208,208,H-56208,PUCCA,t,HIGH
56209,209,H-56209,SEMI_PUCCA,t,LOW
56210,210,H-56210,SEMI_PUCCA,t,LOW
56211,211,H-56211,SEMI_PUCCA,t,HIGH
56212,212,H-56212,PUCCA,f,MIDDLE
56213,213,H-56213,PUCCA,t,MIDDLE
56214,214,H-56214,PUCCA,t,MIDDLE
56215,215,H-56215,PUCCA,t,HIGH
56216,216,H-56216,KUTCHA,t,MIDDLE
56217,217,H-56217,PUCCA,t,MIDDLE
56218,218,H-56218,PUCCA,t,MIDDLE
56219,219,H-56219,PUCCA,t,MIDDLE
56220,220,H-56220,PUCCA,t,MIDDLE
56221,221,H-56221,SEMI_PUCCA,t,MIDDLE
56222,222,H-56222,PUCCA,t,MIDDLE
56223,223,H-56223,PUCCA,t,LOW
56224,224,H-56224,SEMI_PUCCA,t,MIDDLE
56225,225,H-56225,PUCCA,f,LOW
56226,226,H-56226,PUCCA,t,MIDDLE
56227,227,H-56227,KUTCHA,t,LOW
56228,228,H-56228,SEMI_PUCCA,t,LOW
56229,229,H-56229,PUCCA,t,MIDDLE
56230,230,H-56230,PUCCA,t,LOW
56231,231,H-56231,SEMI_PUCCA,t,MIDDLE
56232,232,H-56232,PUCCA,t,MIDDLE
56233,233,H-56233,KUTCHA,t,MIDDLE
56234,234,H-56234,PUCCA,t,HIGH
56235,235,H-56235,SEMI_PUCCA,t,MIDDLE
56236,236,H-56236,KUTCHA,t,MIDDLE
56237,237,H-56237,KUTCHA,t,LOW
56238,238,H-56238,PUCCA,f,MIDDLE
56239,239,H-56239,KUTCHA,f,LOW
56240,240,H-56240,PUCCA,t,HIGH
56241,241,H-56241,KUTCHA,t,MIDDLE
56242,242,H-56242,PUCCA,t,LOW
56243,243,H-56243,PUCCA,t,MIDDLE
56244,244,H-56244,SEMI_PUCCA,t,MIDDLE
56245,245,H-56245,PUCCA,t,MIDDLE
56246,246,H-56246,PUCCA,t,LOW
56247,247,H-56247,PUCCA,t,HIGH
56248,248,H-56248,PUCCA,f,HIGH
56249,249,H-56249,SEMI_PUCCA,t,MIDDLE
56250,250,H-56250,PUCCA,t,MIDDLE
56251,251,H-56251,KUTCHA,t,HIGH
56252,252,H-56252,KUTCHA,t,MIDDLE
56253,253,H-56253,PUCCA,t,MIDDLE
56254,254,H-56254,KUTCHA,t,MIDDLE
56255,255,H-56255,SEMI_PUCCA,t,MIDDLE
56256,256,H-56256,SEMI_PUCCA,t,MIDDLE
56257,257,H-56257,PUCCA,t,HIGH
56258,258,H-56258,PUCCA,t,LOW
56259,259,H-56259,PUCCA,t,MIDDLE
56260,260,H-56260,SEMI_PUCCA,f,HIGH
56261,261,H-56261,SEMI_PUCCA,t,HIGH
56262,262,H-56262,KUTCHA,t,MIDDLE
56263,263,H-56263,SEMI_PUCCA,f,MIDDLE
56264,264,H-56264,KUTCHA,t,LOW
56265,265,H-56265,PUCCA,t,MIDDLE
56266,266,H-56266,KUTCHA,f,LOW
56267,267,H-56267,PUCCA,t,MIDDLE
56268,268,H-56268,PUCCA,t,MIDDLE
56269,269,H-56269,PUCCA,t,MIDDLE
56270,270,H-56270,PUCCA,t,MIDDLE
56271,271,H-56271,PUCCA,t,LOW
56272,272,H-56272,PUCCA,t,MIDDLE
56273,273,H-56273,PUCCA,f,MIDDLE
56274,274,H-56274,PUCCA,t,LOW
56275,275,H-56275,PUCCA,t,LOW
56276,276,H-56276,PUCCA,t,MIDDLE
56277,277,H-56277,KUTCHA,t,MIDDLE
56278,278,H-56278,PUCCA,t,HIGH
56279,279,H-56279,SEMI_PUCCA,t,HIGH
56280,280,H-56280,KUTCHA,t,MIDDLE
56281,281,H-56281,PUCCA,t,MIDDLE
56282,282,H-56282,KUTCHA,t,MIDDLE
56283,283,H-56283,PUCCA,t,MIDDLE
56284,284,H-56284,PUCCA,t,MIDDLE
56285,285,H-56285,SEMI_PUCCA,t,MIDDLE
56286,286,H-56286,SEMI_PUCCA,t,MIDDLE
56287,287,H-56287,SEMI_PUCCA,t,MIDDLE
56288,288,H-56288,PUCCA,t,MIDDLE
56289,289,H-56289,PUCCA,t,MIDDLE
56290,290,H-56290,PUCCA,f,MIDDLE
56291,291,H-56291,PUCCA,f,LOW
56292,292,H-56292,PUCCA,f,MIDDLE
56293,293,H-56293,KUTCHA,f,MIDDLE
56294,294,H-56294,KUTCHA,f,HIGH
56295,295,H-56295,PUCCA,t,MIDDLE
56296,296,H-56296,PUCCA,t,MIDDLE
56297,297,H-56297,PUCCA,t,MIDDLE
56298,298,H-56298,KUTCHA,t,HIGH
56299,299,H-56299,SEMI_PUCCA,t,MIDDLE
56300,300,H-56300,PUCCA,f,LOW
56301,301,H-56301,PUCCA,t,MIDDLE
56302,302,H-56302,PUCCA,f,MIDDLE
56303,303,H-56303,SEMI_PUCCA,t,LOW
56304,304,H-56304,SEMI_PUCCA,f,HIGH
56305,305,H-56305,SEMI_PUCCA,t,LOW
56306,306,H-56306,KUTCHA,t,HIGH
56307,307,H-56307,PUCCA,t,HIGH
56308,308,H-56308,KUTCHA,t,MIDDLE
56309,309,H-56309,PUCCA,t,MIDDLE
56310,310,H-56310,KUTCHA,t,MIDDLE
56311,311,H-56311,SEMI_PUCCA,t,HIGH
56312,312,H-56312,KUTCHA,t,MIDDLE
56313,313,H-56313,SEMI_PUCCA,t,MIDDLE
56314,314,H-56314,PUCCA,t,MIDDLE
56315,315,H-56315,PUCCA,t,HIGH
56316,316,H-56316,PUCCA,t,HIGH
56317,317,H-56317,SEMI_PUCCA,t,MIDDLE
56318,318,H-56318,SEMI_PUCCA,f,HIGH
56319,319,H-56319,KUTCHA,t,MIDDLE
56320,320,H-56320,SEMI_PUCCA,t,MIDDLE
56321,321,H-56321,PUCCA,t,MIDDLE
56322,322,H-56322,PUCCA,f,MIDDLE
56323,323,H-56323,SEMI_PUCCA,t,MIDDLE
56324,324,H-56324,PUCCA,t,LOW
56325,325,H-56325,SEMI_PUCCA,f,MIDDLE
56326,326,H-56326,PUCCA,t,MIDDLE
56327,327,H-56327,KUTCHA,t,MIDDLE
56328,328,H-56328,PUCCA,t,MIDDLE
56329,329,H-56329,KUTCHA,f,MIDDLE
56330,330,H-56330,SEMI_PUCCA,t,LOW
56331,331,H-56331,SEMI_PUCCA,t,HIGH
56332,332,H-56332,PUCCA,t,MIDDLE
56333,333,H-56333,PUCCA,t,HIGH
56334,334,H-56334,PUCCA,t,MIDDLE
56335,335,H-56335,PUCCA,t,LOW
56336,336,H-56336,PUCCA,f,LOW
56337,337,H-56337,PUCCA,f,LOW
56338,338,H-56338,PUCCA,t,LOW
56339,339,H-56339,SEMI_PUCCA,t,HIGH
56340,340,H-56340,PUCCA,f,MIDDLE
56341,341,H-56341,PUCCA,t,LOW
56342,342,H-56342,PUCCA,f,MIDDLE
56343,343,H-56343,KUTCHA,t,MIDDLE
56344,344,H-56344,PUCCA,t,MIDDLE
56345,345,H-56345,PUCCA,t,HIGH
56346,346,H-56346,SEMI_PUCCA,t,MIDDLE
56347,347,H-56347,PUCCA,t,MIDDLE
56348,348,H-56348,PUCCA,t,MIDDLE
56349,349,H-56349,SEMI_PUCCA,t,MIDDLE
56350,350,H-56350,PUCCA,t,LOW
56351,351,H-56351,SEMI_PUCCA,t,HIGH
56352,352,H-56352,PUCCA,t,LOW
56353,353,H-56353,PUCCA,t,LOW
56354,354,H-56354,PUCCA,t,MIDDLE
56355,355,H-56355,SEMI_PUCCA,t,MIDDLE
56356,356,H-56356,PUCCA,t,MIDDLE
56357,357,H-56357,PUCCA,t,MIDDLE
56358,358,H-56358,PUCCA,f,HIGH
56359,359,H-56359,SEMI_PUCCA,t,HIGH
56360,360,H-56360,PUCCA,t,MIDDLE
56361,361,H-56361,PUCCA,f,MIDDLE
56362,362,H-56362,PUCCA,t,MIDDLE
56363,363,H-56363,PUCCA,t,HIGH
56364,364,H-56364,PUCCA,t,LOW
56365,365,H-56365,PUCCA,t,MIDDLE
56366,366,H-56366,PUCCA,t,MIDDLE
56367,367,H-56367,SEMI_PUCCA,f,MIDDLE
56368,368,H-56368,PUCCA,t,HIGH
56369,369,H-56369,PUCCA,t,MIDDLE
56370,370,H-56370,SEMI_PUCCA,t,MIDDLE
56371,371,H-56371,PUCCA,t,HIGH
56372,372,H-56372,PUCCA,t,MIDDLE
56373,373,H-56373,KUTCHA,f,MIDDLE
56374,374,H-56374,PUCCA,t,MIDDLE
56375,375,H-56375,SEMI_PUCCA,t,MIDDLE
56376,376,H-56376,SEMI_PUCCA,f,MIDDLE
56377,377,H-56377,KUTCHA,t,LOW
56378,378,H-56378,PUCCA,t,MIDDLE
56379,379,H-56379,PUCCA,t,MIDDLE
56380,380,H-56380,PUCCA,t,MIDDLE
56381,381,H-56381,KUTCHA,t,HIGH
56382,382,H-56382,PUCCA,t,MIDDLE
